# Simple Text Format
# Sampling Rate (Hz):= 2000.0
# Resolution:= 12
# Units:= Volts
# Labels:= PCG	ECG
1.39253	1.66469
1.39172	1.66147
1.39333	1.66147
1.39333	1.65905
1.39656	1.65905
1.39414	1.65905
1.39575	1.65663
1.39414	1.65663
1.39333	1.65905
1.39656	1.65905
1.39414	1.65985
1.39333	1.66308
1.39495	1.66630
1.39575	1.66791
1.39656	1.67194
1.39414	1.67194
1.39656	1.67678
1.39575	1.68322
1.39495	1.68725
1.39897	1.68725
1.39736	1.69209
1.39978	1.69612
1.39736	1.69853
1.39817	1.69853
1.39817	1.70015
1.39495	1.70337
1.39656	1.70579
1.39414	1.70337
1.39253	1.70659
1.39253	1.70256
1.39172	1.70418
1.39253	1.70256
1.38850	1.70015
1.38930	1.69773
1.39172	1.69692
1.39092	1.69289
1.39011	1.69048
1.39172	1.68564
1.39172	1.68081
1.39333	1.67919
1.39172	1.67597
1.39092	1.67275
1.39172	1.67194
1.39011	1.67114
1.39092	1.66630
1.38769	1.66952
1.39011	1.66469
1.38850	1.66388
1.38769	1.66388
1.38850	1.66630
1.38689	1.66952
1.38447	1.66791
1.38447	1.67194
1.38447	1.67194
1.38527	1.67194
1.38527	1.67597
1.38366	1.68000
1.38366	1.68564
1.38366	1.68645
1.38527	1.69048
1.38447	1.69370
1.38447	1.69531
1.38447	1.69773
1.38850	1.70015
1.38769	1.70015
1.38769	1.70176
1.38527	1.70337
1.38447	1.70256
1.38447	1.70659
1.38769	1.70015
1.38447	1.70015
1.38527	1.69773
1.38527	1.69370
1.38527	1.68806
1.38769	1.68403
1.38769	1.67919
1.38527	1.67275
1.38850	1.67114
1.38366	1.66630
1.38850	1.65905
1.38527	1.65744
1.38769	1.65099
1.38689	1.64615
1.38769	1.64615
1.38930	1.64374
1.38769	1.64454
1.38689	1.64374
1.38930	1.64615
1.39092	1.64696
1.39172	1.65018
1.39253	1.65824
1.39253	1.66388
1.39575	1.67194
1.39736	1.68161
1.40059	1.69531
1.39736	1.70740
1.40059	1.72271
1.40059	1.73802
1.40300	1.75253
1.40542	1.77509
1.40381	1.79927
1.40381	1.82103
1.40381	1.84198
1.40300	1.86535
1.40542	1.89194
1.40462	1.91934
1.40300	1.94755
1.40381	1.97978
1.40381	2.00718
1.40542	2.04022
1.40542	2.07487
1.40462	2.11033
1.40462	2.14740
1.40542	2.18608
1.40542	2.22637
1.40300	2.26425
1.40059	2.30454
1.39978	2.34484
1.39495	2.38352
1.39253	2.42703
1.39253	2.47136
1.39172	2.51165
1.39092	2.55436
1.39011	2.60029
1.39092	2.63736
1.38689	2.67766
1.38286	2.71714
1.38205	2.75502
1.38044	2.79048
1.38125	2.82110
1.37963	2.85656
1.37802	2.88476
1.37883	2.91136
1.37883	2.93714
1.37963	2.95729
1.37883	2.97502
1.37802	2.98872
1.37480	2.99919
1.37480	3.00000
1.37883	3.00000
1.37722	2.99597
1.37560	2.98549
1.37641	2.96535
1.37480	2.94601
1.37722	2.91377
1.37560	2.87751
1.37560	2.83480
1.37560	2.78403
1.37399	2.73004
1.37802	2.67121
1.37560	2.60352
1.37560	2.53179
1.37560	2.45524
1.37641	2.37707
1.37963	2.29487
1.37963	2.21267
1.37963	2.12403
1.38125	2.03780
1.38205	1.95480
1.38689	1.87018
1.38689	1.79040
1.39011	1.70821
1.38850	1.63165
1.39172	1.56718
1.39253	1.50029
1.39333	1.44469
1.39495	1.39634
1.39414	1.35685
1.39817	1.31817
1.40059	1.28593
1.39978	1.26176
1.40220	1.24806
1.40139	1.23436
1.40381	1.22952
1.40623	1.22308
1.40542	1.22308
1.40542	1.22872
1.40462	1.23355
1.40542	1.24081
1.40542	1.25048
1.40300	1.26337
1.39978	1.27626
1.39656	1.28674
1.39736	1.29963
1.39978	1.31172
1.39817	1.32784
1.40542	1.33993
1.41590	1.35685
1.42960	1.36733
1.44330	1.37619
1.45619	1.38828
1.46425	1.39634
1.47231	1.40198
1.47311	1.41004
1.47231	1.41407
1.46505	1.41890
1.45780	1.42454
1.44974	1.42857
1.43927	1.43421
1.43201	1.43744
1.42315	1.43985
1.41751	1.44227
1.40784	1.45114
1.40059	1.45275
1.39333	1.45516
1.38205	1.46403
1.37641	1.46645
1.36593	1.47289
1.35626	1.48015
1.34982	1.48659
1.33934	1.49223
1.32806	1.50352
1.31678	1.50835
1.30630	1.51802
1.29905	1.52447
1.28777	1.53978
1.27648	1.54703
1.27084	1.55912
1.26440	1.56879
1.26198	1.57604
1.25956	1.58894
1.26037	1.59538
1.26359	1.60667
1.26762	1.61473
1.27648	1.62037
1.28374	1.62923
1.29099	1.63487
1.30308	1.64374
1.31436	1.64777
1.32806	1.65018
1.34095	1.65341
1.35143	1.65824
1.36110	1.66066
1.37158	1.66147
1.38447	1.66227
1.39172	1.66388
1.40542	1.66308
1.41267	1.66630
1.42396	1.65985
1.43363	1.66147
1.44168	1.66066
1.44652	1.66308
1.45458	1.66227
1.45941	1.66308
1.46747	1.66147
1.47150	1.65985
1.47553	1.66147
1.48037	1.66147
1.48278	1.66469
1.48278	1.66711
1.48198	1.66711
1.48037	1.67114
1.48037	1.67194
1.47795	1.67436
1.47875	1.67597
1.47714	1.68322
1.47392	1.68645
1.47392	1.69048
1.47231	1.69289
1.46989	1.69531
1.46022	1.69853
1.45700	1.70015
1.45297	1.70740
1.44813	1.70740
1.44571	1.71062
1.43604	1.70982
1.43121	1.71062
1.42799	1.71223
1.41751	1.71223
1.41267	1.71062
1.40542	1.71143
1.40059	1.71062
1.39817	1.71062
1.39495	1.70982
1.38689	1.70579
1.39092	1.70256
1.38850	1.70176
1.38447	1.70015
1.38286	1.69773
1.37963	1.69531
1.37399	1.69451
1.36755	1.68967
1.35385	1.69289
1.34982	1.68967
1.34176	1.69048
1.33289	1.68886
1.32967	1.68886
1.32806	1.68967
1.32242	1.68967
1.32564	1.68967
1.32484	1.69370
1.32403	1.69612
1.32806	1.69773
1.33209	1.69773
1.34015	1.70256
1.34498	1.70901
1.35143	1.71062
1.35546	1.71626
1.36432	1.72110
1.37722	1.72352
1.37963	1.72352
1.38527	1.73077
1.39333	1.73480
1.39656	1.73641
1.40381	1.73883
1.40623	1.74205
1.40784	1.74447
1.41106	1.74527
1.41590	1.74608
1.41751	1.74689
1.41751	1.74527
1.41670	1.74366
1.42073	1.73963
1.41751	1.73883
1.41993	1.73399
1.41751	1.73399
1.41751	1.73158
1.41590	1.72835
1.41590	1.72352
1.41429	1.72271
1.41106	1.71949
1.40784	1.71788
1.40542	1.71304
1.40381	1.71304
1.39978	1.71223
1.39172	1.71062
1.38689	1.71062
1.38205	1.71143
1.37963	1.71223
1.37802	1.71143
1.37480	1.71304
1.37399	1.71626
1.37238	1.72110
1.37238	1.72352
1.37399	1.72432
1.37158	1.72835
1.37238	1.73399
1.37480	1.73963
1.37480	1.74527
1.37963	1.74769
1.37883	1.75092
1.37963	1.75414
1.37963	1.76300
1.37802	1.76542
1.37963	1.76623
1.37963	1.76945
1.37963	1.77348
1.37963	1.77429
1.38044	1.77429
1.38366	1.77106
1.38125	1.77348
1.38366	1.77187
1.38205	1.77267
1.38286	1.76703
1.38286	1.76623
1.38125	1.75736
1.38125	1.75414
1.37963	1.75333
1.38125	1.74930
1.38527	1.74689
1.37963	1.74447
1.37963	1.74205
1.37963	1.73802
1.37883	1.73802
1.38044	1.73480
1.37963	1.73399
1.38044	1.73319
1.38125	1.73560
1.38205	1.73722
1.38205	1.73560
1.37963	1.73802
1.37963	1.74286
1.37560	1.74366
1.37641	1.74769
1.37883	1.74850
1.37802	1.75011
1.37963	1.75656
1.37963	1.76381
1.38044	1.76784
1.38447	1.77267
1.38205	1.77509
1.38366	1.77751
1.38366	1.78073
1.38205	1.78637
1.38689	1.78879
1.38527	1.78960
1.38769	1.79604
1.39011	1.79604
1.39172	1.79524
1.39333	1.79363
1.39253	1.79040
1.39333	1.79363
1.39333	1.79282
1.39575	1.78960
1.39656	1.78718
1.39656	1.78557
1.39978	1.78315
1.40300	1.77912
1.40381	1.77590
1.40542	1.77509
1.40381	1.77429
1.40462	1.77187
1.40542	1.76784
1.40542	1.76864
1.40542	1.76623
1.40542	1.76784
1.40542	1.76623
1.40300	1.76703
1.40381	1.76623
1.40462	1.76623
1.40139	1.76784
1.40300	1.76945
1.39978	1.77348
1.40059	1.77509
1.40139	1.77590
1.40059	1.78234
1.39978	1.78637
1.40059	1.79040
1.40059	1.79282
1.40300	1.79685
1.40139	1.80088
1.40139	1.80330
1.40139	1.80733
1.40139	1.80974
1.40300	1.81377
1.39978	1.81297
1.39656	1.81377
1.39414	1.81458
1.39333	1.81538
1.39333	1.81458
1.39253	1.81377
1.39172	1.81377
1.39253	1.81297
1.39253	1.81136
1.39414	1.80733
1.39414	1.80652
1.39333	1.80249
1.39495	1.80088
1.39656	1.79927
1.39978	1.79524
1.39817	1.79524
1.39897	1.79040
1.40059	1.79040
1.40139	1.78799
1.39978	1.78879
1.39656	1.78960
1.39495	1.78799
1.39414	1.78879
1.39253	1.79201
1.39495	1.79201
1.39253	1.79604
1.39333	1.79846
1.39253	1.80007
1.39333	1.80168
1.39414	1.80330
1.39253	1.81136
1.39172	1.81458
1.39172	1.81861
1.39011	1.82425
1.39253	1.82667
1.39172	1.82989
1.39253	1.83473
1.39253	1.84037
1.39253	1.84117
1.39414	1.84520
1.39253	1.84923
1.39172	1.85004
1.39253	1.85084
1.39092	1.85245
1.39253	1.85165
1.39172	1.85165
1.39172	1.85245
1.39414	1.85004
1.39172	1.84762
1.39253	1.84440
1.39172	1.84198
1.39253	1.83956
1.39253	1.83473
1.39253	1.83473
1.39333	1.82747
1.39253	1.82667
1.39253	1.82667
1.39333	1.82667
1.39253	1.82344
1.39253	1.82264
1.39253	1.82425
1.39253	1.82505
1.39253	1.82344
1.39414	1.82344
1.39575	1.82425
1.39414	1.82667
1.39414	1.83070
1.39333	1.83070
1.39253	1.83795
1.39253	1.84117
1.39172	1.84842
1.38850	1.85245
1.38769	1.85810
1.38527	1.86454
1.38527	1.86615
1.38286	1.87421
1.38366	1.87905
1.38205	1.88227
1.38366	1.88952
1.38366	1.89033
1.38205	1.89839
1.38205	1.90322
1.38125	1.90564
1.38125	1.90403
1.38044	1.90403
1.38125	1.90645
1.38286	1.90806
1.38366	1.90645
1.38125	1.90806
1.38286	1.90484
1.38205	1.90484
1.38366	1.90403
1.38205	1.90322
1.38366	1.89919
1.38447	1.89839
1.38125	1.89839
1.38125	1.89678
1.38125	1.89678
1.37963	1.89597
1.38286	1.89275
1.38205	1.89597
1.38286	1.89839
1.38286	1.89839
1.38366	1.90322
1.38527	1.90403
1.38366	1.90806
1.38527	1.91209
1.38689	1.91692
1.38527	1.92095
1.38769	1.92740
1.38527	1.93062
1.38447	1.93868
1.38286	1.94271
1.37963	1.95077
1.38205	1.95560
1.38044	1.96608
1.37963	1.97011
1.37963	1.97575
1.38044	1.98059
1.38447	1.98623
1.38125	1.99026
1.38125	1.99509
1.38125	1.99832
1.38205	2.00234
1.38447	2.00557
1.38366	2.00637
1.38286	2.00718
1.38366	2.00718
1.38205	2.00718
1.38769	2.00637
1.38527	2.00557
1.38366	2.00557
1.38447	2.00476
1.38366	2.00154
1.38689	1.99993
1.38527	1.99751
1.38769	1.99509
1.38689	1.99429
1.38850	1.99590
1.38850	1.99187
1.38769	1.99348
1.38850	1.99267
1.38608	1.99509
1.38527	1.99670
1.38769	1.99832
1.38366	1.99993
1.38366	2.00637
1.38366	2.00718
1.38125	2.01121
1.38527	2.01604
1.38366	2.02007
1.38205	2.02571
1.38527	2.03055
1.38769	2.03377
1.38850	2.04103
1.38850	2.04747
1.39011	2.05070
1.38850	2.05795
1.39011	2.05956
1.39253	2.06278
1.39172	2.07004
1.39172	2.06923
1.39172	2.07245
1.39253	2.07648
1.39253	2.07245
1.39253	2.07648
1.39253	2.07326
1.39333	2.07245
1.39253	2.07245
1.39575	2.06923
1.39495	2.06762
1.39495	2.06359
1.39736	2.06037
1.39736	2.05795
1.39817	2.05392
1.39414	2.05311
1.39414	2.04667
1.39656	2.04586
1.39333	2.04103
1.39736	2.04022
1.39414	2.03700
1.39495	2.03619
1.39253	2.03377
1.39172	2.03619
1.39253	2.03538
1.38850	2.03538
1.38930	2.03700
1.38769	2.03780
1.38286	2.04344
1.38608	2.04264
1.38527	2.04505
1.38689	2.04828
1.38447	2.05070
1.38447	2.05392
1.38850	2.05392
1.38608	2.05875
1.38689	2.05875
1.38689	2.05875
1.38930	2.05875
1.39092	2.05875
1.38527	2.05875
1.39011	2.05795
1.38930	2.05714
1.38769	2.05311
1.39011	2.04828
1.38850	2.04505
1.39011	2.03700
1.38769	2.03297
1.38850	2.02894
1.39172	2.02007
1.39011	2.01604
1.39011	2.00718
1.39092	2.00154
1.39172	1.99026
1.39172	1.98300
1.39092	1.97736
1.38769	1.96850
1.38930	1.96205
1.38527	1.95480
1.38769	1.94674
1.38366	1.94110
1.38447	1.93223
1.38447	1.92901
1.38205	1.92095
1.38286	1.91612
1.38125	1.91128
1.38125	1.90645
1.38125	1.90403
1.38125	1.90161
1.38286	1.89516
1.38447	1.89355
1.38044	1.89033
1.38447	1.88549
1.38527	1.88308
1.38850	1.87824
1.38769	1.87824
1.38930	1.87582
1.38850	1.87099
1.38850	1.86535
1.39253	1.86535
1.39253	1.85729
1.39253	1.85407
1.39333	1.84842
1.39414	1.84117
1.39736	1.83553
1.39495	1.82908
1.39656	1.81861
1.39736	1.81297
1.39817	1.80088
1.40059	1.79604
1.39817	1.78557
1.40059	1.77509
1.39736	1.76784
1.39817	1.75333
1.39736	1.74527
1.39253	1.73722
1.39253	1.72593
1.39172	1.72190
1.39253	1.71304
1.39253	1.70659
1.39172	1.69934
1.39253	1.69531
1.39333	1.68967
1.39495	1.68564
1.40059	1.67919
1.39575	1.67516
1.39736	1.67355
1.39495	1.67194
1.39333	1.67114
1.39495	1.66872
1.39414	1.66952
1.39414	1.67033
1.39333	1.66872
1.39253	1.67114
1.39495	1.66952
1.39253	1.67033
1.39253	1.67114
1.39172	1.67114
1.39172	1.67033
1.39172	1.66952
1.38930	1.66952
1.38769	1.66872
1.38850	1.66630
1.38850	1.66308
1.39011	1.65985
1.38930	1.65663
1.39011	1.65582
1.39172	1.65099
1.39092	1.64374
1.39414	1.64615
1.39333	1.63568
1.39656	1.63568
1.39253	1.62762
1.39495	1.62198
1.39656	1.61795
1.39253	1.61473
1.39253	1.60828
1.39172	1.60747
1.39011	1.60264
1.39092	1.59700
1.38850	1.59619
1.39011	1.59458
1.39011	1.59458
1.39011	1.59216
1.39253	1.59136
1.39092	1.58894
1.39253	1.59216
1.39172	1.59216
1.39011	1.59377
1.39253	1.59458
1.39092	1.59377
1.38850	1.59458
1.38689	1.59538
1.38689	1.59619
1.38527	1.59861
1.38205	1.60183
1.38044	1.60264
1.37963	1.60505
1.37963	1.60667
1.38044	1.60505
1.37883	1.60586
1.37963	1.60667
1.37963	1.60505
1.37963	1.60183
1.38205	1.60264
1.38125	1.59700
1.38286	1.59619
1.38205	1.59458
1.38205	1.59216
1.38689	1.58894
1.38447	1.58491
1.38447	1.58168
1.38527	1.57685
1.38447	1.57282
1.38527	1.56960
1.38447	1.56879
1.38366	1.56637
1.38366	1.56396
1.38447	1.56154
1.38850	1.55832
1.38850	1.55993
1.39092	1.55751
1.39253	1.55993
1.39414	1.55832
1.40059	1.55912
1.39817	1.56396
1.40220	1.56396
1.40542	1.56718
1.40462	1.56799
1.40945	1.57040
1.40864	1.57443
1.41267	1.57604
1.41590	1.57927
1.41993	1.58330
1.42557	1.58894
1.42960	1.59216
1.43201	1.59458
1.44007	1.59780
1.45216	1.59780
1.46586	1.59861
1.48198	1.60183
1.49568	1.60425
1.50938	1.60344
1.52388	1.60505
1.53597	1.60264
1.54242	1.60183
1.54564	1.59941
1.53919	1.59700
1.52147	1.59458
1.48842	1.59377
1.43685	1.59377
1.37963	1.59055
1.31758	1.58491
1.25553	1.58249
1.19993	1.58007
1.15560	1.58088
1.12579	1.57443
1.11451	1.57604
1.11451	1.57282
1.12901	1.56960
1.15641	1.56960
1.19832	1.57121
1.25070	1.56960
1.30388	1.56960
1.35868	1.57121
1.40542	1.57685
1.44410	1.57766
1.46989	1.58007
1.48520	1.58249
1.49407	1.58410
1.49084	1.59055
1.48762	1.59458
1.48117	1.59700
1.47150	1.59941
1.45941	1.60505
1.44652	1.60908
1.43201	1.61070
1.41993	1.61311
1.40623	1.61553
1.40381	1.61956
1.39817	1.62037
1.40220	1.62117
1.40542	1.62117
1.41026	1.62037
1.41670	1.62037
1.41670	1.61956
1.41429	1.61634
1.41106	1.61634
1.40703	1.61150
1.40462	1.60828
1.40139	1.60747
1.39495	1.60344
1.40139	1.59941
1.40542	1.59700
1.41429	1.59458
1.41993	1.59377
1.42960	1.59216
1.43201	1.58974
1.43443	1.58813
1.43927	1.58410
1.44088	1.58652
1.43927	1.58491
1.43846	1.58491
1.43846	1.58733
1.43604	1.58733
1.43121	1.58894
1.42396	1.58974
1.41106	1.59297
1.39656	1.59458
1.38447	1.59458
1.36916	1.60103
1.35465	1.60505
1.34418	1.60747
1.33531	1.60747
1.33209	1.60989
1.32806	1.61473
1.32645	1.61795
1.32806	1.62037
1.32806	1.62037
1.33128	1.62278
1.33531	1.62117
1.33853	1.62601
1.34095	1.62520
1.34256	1.62278
1.34498	1.62440
1.34337	1.62198
1.34498	1.62037
1.34498	1.62117
1.34418	1.61875
1.34821	1.61634
1.34659	1.61311
1.34901	1.61150
1.35385	1.60908
1.35385	1.60747
1.35546	1.60344
1.35788	1.60344
1.35949	1.60103
1.36432	1.59861
1.36755	1.59538
1.37158	1.59458
1.37238	1.59458
1.37560	1.59458
1.37883	1.59619
1.37963	1.59458
1.38366	1.59458
1.38366	1.59861
1.38527	1.60103
1.38769	1.59941
1.39172	1.60505
1.39414	1.60747
1.39656	1.60908
1.39817	1.60989
1.39978	1.61553
1.39978	1.62037
1.40300	1.62037
1.40462	1.62520
1.40542	1.62842
1.40542	1.63165
1.40542	1.63407
1.40623	1.63407
1.40542	1.63487
1.40542	1.63729
1.40542	1.63729
1.40381	1.63487
1.40542	1.63568
1.39817	1.63245
1.39495	1.63245
1.39333	1.62923
1.39253	1.62601
1.39092	1.62198
1.38850	1.62037
1.38527	1.61956
1.38447	1.61311
1.38447	1.61473
1.38366	1.60747
1.38205	1.60505
1.38044	1.60264
1.37963	1.59861
1.38044	1.59538
1.38125	1.59538
1.38125	1.59458
1.38044	1.59458
1.38205	1.59297
1.38286	1.59458
1.38689	1.59377
1.38689	1.59458
1.38769	1.59458
1.38769	1.59861
1.38930	1.59941
1.39092	1.60022
1.39092	1.60344
1.39011	1.60747
1.39172	1.60989
1.39253	1.61150
1.39495	1.61553
1.39414	1.61795
1.39495	1.62037
1.39656	1.62198
1.39656	1.62601
1.39656	1.62762
1.39495	1.62762
1.39333	1.63165
1.39495	1.63245
1.39656	1.63165
1.39736	1.63165
1.39495	1.63165
1.39495	1.63084
1.39575	1.62923
1.39495	1.62601
1.39736	1.62198
1.39495	1.62198
1.39495	1.62037
1.39495	1.62037
1.39414	1.61150
1.39575	1.61311
1.39333	1.61150
1.39253	1.60828
1.39333	1.60667
1.39253	1.60747
1.39253	1.60505
1.39253	1.60425
1.39092	1.60264
1.39172	1.60344
1.39011	1.60747
1.39253	1.60505
1.39092	1.60747
1.39172	1.60747
1.39092	1.60908
1.39172	1.61473
1.39495	1.61553
1.39333	1.62037
1.39253	1.62198
1.39253	1.63084
1.39253	1.63245
1.39253	1.63407
1.39253	1.63810
1.39092	1.64374
1.39011	1.64615
1.38930	1.64615
1.39253	1.65018
1.39172	1.65018
1.39172	1.65179
1.39253	1.65099
1.39495	1.65421
1.39495	1.65179
1.39575	1.65341
1.39656	1.64938
1.39817	1.64777
1.39817	1.64615
1.40139	1.64293
1.40059	1.64374
1.40139	1.63810
1.39978	1.63407
1.40139	1.63326
1.40300	1.62923
1.40300	1.62842
1.40139	1.62278
1.40059	1.62037
1.39978	1.62037
1.40139	1.61795
1.40059	1.61875
1.40059	1.61634
1.40139	1.61795
1.40059	1.61553
1.40139	1.61634
1.40139	1.61795
1.40300	1.61956
1.40139	1.62037
1.40300	1.62198
1.40381	1.62278
1.39978	1.62762
1.40220	1.63245
1.39978	1.63568
1.40220	1.63810
1.40381	1.64212
1.40300	1.64615
1.40059	1.64696
1.40300	1.65018
1.39978	1.65421
1.40300	1.65421
1.39978	1.65824
1.39817	1.65824
1.39978	1.65744
1.39817	1.65985
1.40139	1.65663
1.40059	1.65824
1.40139	1.65663
1.39817	1.65341
1.39736	1.65099
1.40059	1.64696
1.39656	1.64615
1.39495	1.64535
1.39656	1.64132
1.39495	1.63729
1.39656	1.63407
1.39495	1.63165
1.39414	1.62601
1.39414	1.62762
1.39495	1.62278
1.39575	1.62198
1.39333	1.62198
1.39414	1.62037
1.39333	1.62037
1.39495	1.62117
1.39495	1.62037
1.39253	1.62278
1.39253	1.62440
1.39253	1.62601
1.39253	1.62923
1.39333	1.63084
1.39253	1.63568
1.39253	1.63890
1.39333	1.64374
1.39172	1.64535
1.39414	1.64777
1.39172	1.65341
1.38850	1.65582
1.38527	1.65824
1.39172	1.65905
1.38850	1.66066
1.38527	1.66308
1.38769	1.66469
1.38689	1.66227
1.38850	1.66469
1.39092	1.65985
1.38850	1.66147
1.38689	1.65985
1.38769	1.65824
1.38769	1.65582
1.39011	1.65179
1.38769	1.64777
1.39011	1.64615
1.39092	1.64293
1.39092	1.64132
1.39253	1.63648
1.39253	1.63487
1.39011	1.63004
1.39011	1.62681
1.38850	1.62601
1.39011	1.62278
1.38769	1.62198
1.38689	1.62278
1.38850	1.62037
1.38769	1.62198
1.39011	1.62037
1.38527	1.62278
1.38689	1.62440
1.38527	1.62842
1.38447	1.63084
1.38769	1.63245
1.38366	1.63487
1.38527	1.63810
1.38689	1.63890
1.38769	1.64615
1.39011	1.64696
1.38527	1.65018
1.38689	1.65421
1.38527	1.65663
1.38527	1.65744
1.38608	1.65985
1.38366	1.66066
1.38366	1.66066
1.38366	1.66147
1.38125	1.66147
1.38044	1.66469
1.38044	1.66147
1.38044	1.65985
1.38286	1.65744
1.38366	1.65663
1.38527	1.65341
1.38447	1.65018
1.38366	1.64857
1.38366	1.64615
1.38527	1.64535
1.38527	1.63971
1.38366	1.63487
1.38447	1.63568
1.38366	1.63245
1.38447	1.63165
1.38689	1.62762
1.38527	1.62842
1.38447	1.62359
1.38447	1.62842
1.38527	1.62359
1.38850	1.62440
1.38205	1.62923
1.38527	1.63004
1.38205	1.62842
1.38366	1.63245
1.38850	1.63245
1.38527	1.63810
1.38447	1.64051
1.38527	1.64374
1.38447	1.64615
1.38527	1.64615
1.38447	1.64938
1.38447	1.65341
1.38366	1.65502
1.38447	1.65824
1.38689	1.65824
1.38527	1.65905
1.38447	1.65985
1.38447	1.66066
1.38689	1.65905
1.38930	1.65824
1.38689	1.65824
1.38689	1.65663
1.38769	1.65744
1.38769	1.65179
1.39011	1.64857
1.39011	1.64615
1.38930	1.64535
1.39092	1.64212
1.38930	1.63890
1.39172	1.63407
1.39092	1.63165
1.38850	1.62842
1.38850	1.62440
1.39092	1.62117
1.39092	1.62037
1.38850	1.62037
1.38850	1.61875
1.38930	1.62037
1.38930	1.61795
1.39172	1.61795
1.38850	1.61795
1.39011	1.61956
1.39172	1.62037
1.39253	1.61956
1.39333	1.62037
1.39253	1.62278
1.39333	1.62440
1.39253	1.62601
1.39253	1.62923
1.39333	1.63165
1.39253	1.63326
1.39253	1.63407
1.39253	1.63487
1.39495	1.63568
1.39656	1.63568
1.39495	1.63729
1.39736	1.63729
1.39656	1.63729
1.39817	1.63487
1.39978	1.63165
1.39656	1.62923
1.39656	1.62923
1.39656	1.62359
1.39575	1.62037
1.39656	1.61956
1.39414	1.61634
1.39333	1.62520
1.39414	1.60747
1.39495	1.60505
1.39656	1.60022
1.39495	1.59941
1.39333	1.59538
1.39414	1.59377
1.39253	1.59297
1.39414	1.59055
1.39253	1.58974
1.39253	1.58652
1.39253	1.58571
1.39253	1.58894
1.39495	1.58652
1.39333	1.58894
1.39333	1.59055
1.39253	1.59055
1.39253	1.59377
1.39495	1.59458
1.39414	1.59700
1.39253	1.59861
1.39414	1.60344
1.39736	1.60586
1.39817	1.60747
1.39656	1.60908
1.39736	1.61150
1.39656	1.61473
1.39817	1.61875
1.39817	1.61875
1.39978	1.61875
1.39736	1.62037
1.39736	1.62037
1.39897	1.62037
1.40059	1.62037
1.39817	1.61714
1.39656	1.61875
1.39575	1.61553
1.39575	1.61231
1.39978	1.60908
1.39736	1.60747
1.39736	1.60425
1.39736	1.60103
1.39736	1.59861
1.40059	1.59458
1.39978	1.59377
1.39978	1.59297
1.39495	1.58974
1.39736	1.58894
1.39978	1.58652
1.39817	1.58894
1.39656	1.58894
1.39656	1.58491
1.39575	1.58733
1.39736	1.58733
1.39333	1.58894
1.39333	1.59297
1.39333	1.59297
1.39253	1.59458
1.39253	1.59700
1.39333	1.60264
1.39333	1.60586
1.39253	1.60747
1.39253	1.61150
1.39333	1.61634
1.39172	1.61875
1.39253	1.62037
1.39253	1.62440
1.39253	1.62520
1.39253	1.62762
1.39092	1.62762
1.39092	1.63004
1.39253	1.63165
1.39253	1.63165
1.39253	1.62842
1.39253	1.62601
1.38850	1.62762
1.38527	1.62359
1.38527	1.62117
1.38527	1.62037
1.38205	1.61875
1.38125	1.61634
1.38205	1.61392
1.38205	1.60908
1.38527	1.60667
1.38447	1.60505
1.38447	1.60264
1.38769	1.60344
1.38850	1.59861
1.38850	1.59941
1.38527	1.60183
1.38527	1.59700
1.39092	1.59941
1.38769	1.59861
1.39011	1.59619
1.38769	1.59861
1.38447	1.59861
1.38527	1.60344
1.38366	1.60667
1.38205	1.60505
1.38205	1.60828
1.38205	1.60747
1.38125	1.61311
1.38044	1.61634
1.38366	1.62037
1.38205	1.62117
1.38366	1.62278
1.38125	1.62601
1.38527	1.62842
1.38689	1.63004
1.38689	1.63084
1.38608	1.63084
1.38769	1.63084
1.38850	1.63165
1.39011	1.62842
1.38850	1.62601
1.39011	1.62762
1.39011	1.62681
1.39011	1.62440
1.39172	1.62037
1.39092	1.62037
1.39092	1.61634
1.38769	1.61634
1.38769	1.61311
1.38769	1.60989
1.38689	1.60989
1.38527	1.60747
1.38447	1.60667
1.38527	1.60425
1.38850	1.60264
1.38366	1.60344
1.38769	1.60022
1.38527	1.60183
1.38769	1.60264
1.38850	1.60344
1.39011	1.60586
1.38689	1.60747
1.38930	1.60908
1.38689	1.60989
1.39011	1.61231
1.38850	1.61714
1.38850	1.61956
1.38850	1.62037
1.38689	1.62198
1.39172	1.62762
1.38689	1.63245
1.38769	1.63407
1.38527	1.63648
1.38689	1.63810
1.38930	1.63890
1.38850	1.64051
1.39011	1.64374
1.39011	1.64293
1.38850	1.64212
1.39253	1.64212
1.39011	1.64132
1.39011	1.63890
1.38850	1.63487
1.38527	1.63407
1.38930	1.62923
1.38608	1.62842
1.38527	1.62520
1.38447	1.62117
1.38769	1.62037
1.39172	1.61311
1.39092	1.61634
1.39011	1.61553
1.39011	1.60908
1.39092	1.60908
1.39172	1.60747
1.39011	1.60667
1.38930	1.60747
1.38930	1.60828
1.38850	1.60747
1.39011	1.60667
1.38850	1.60828
1.38769	1.61150
1.38689	1.61392
1.38689	1.61553
1.39011	1.61634
1.38769	1.62037
1.39011	1.62440
1.39011	1.62762
1.39092	1.63084
1.39253	1.63326
1.39092	1.63810
1.39092	1.64212
1.38850	1.64212
1.38769	1.64454
1.39011	1.64696
1.39092	1.64777
1.38850	1.65018
1.39092	1.65099
1.39011	1.65018
1.39172	1.65018
1.39092	1.65179
1.39253	1.64938
1.39092	1.64615
